runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,96,1,156853,0,5.003215323s,31350.44,1.577081ms,11.877903ms,20.230528ms,30.593819ms,41.324µs,45.164691ms,1577081,11877903,20230528,30593819,41324,45164691
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,96,2,308679,0,5.002819605s,61701.01,1.025896ms,5.003198ms,9.090859ms,15.636302ms,44.764µs,33.063972ms,1025896,5003198,9090859,15636302,44764,33063972
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,192,1,295544,0,5.005137796s,59048.12,2.086093ms,10.451353ms,17.824162ms,31.658204ms,48.002µs,69.702689ms,2086093,10451353,17824162,31658204,48002,69702689
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,192,2,329593,0,5.007653867s,65817.85,2.073525ms,8.78411ms,13.464633ms,25.096351ms,42.216µs,43.708216ms,2073525,8784110,13464633,25096351,42216,43708216
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,1,1,14693,0,5.000041932s,2938.58,307.933µs,495.22µs,965.125µs,2.903848ms,109.233µs,10.831852ms,307933,495220,965125,2903848,109233,10831852
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,1,2,18243,0,5.000308732s,3648.37,263.18µs,353.799µs,422.819µs,739.479µs,162.87µs,2.120881ms,263180,353799,422819,739479,162870,2120881
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,6,1,73515,0,5.001075976s,14699.84,362.512µs,661.378µs,1.263535ms,3.699013ms,137.997µs,18.681119ms,362512,661378,1263535,3699013,137997,18681119
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,6,2,78865,0,5.000589524s,15771.14,348.228µs,585.494µs,1.011771ms,2.763592ms,114.275µs,9.560585ms,348228,585494,1011771,2763592,114275,9560585
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,12,1,112005,0,5.001136729s,22395.91,478.971µs,986.816µs,1.820043ms,4.166628ms,126.425µs,10.567839ms,478971,986816,1820043,4166628,126425,10567839
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,12,2,99595,0,5.00126173s,19913.97,514.71µs,1.191244ms,2.472833ms,6.086264ms,116.259µs,13.786039ms,514710,1191244,2472833,6086264,116259,13786039
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,24,1,149822,0,5.002294982s,29950.65,695.367µs,1.743148ms,2.884704ms,5.764923ms,114.741µs,16.482338ms,695367,1743148,2884704,5764923,114741,16482338
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,24,2,134299,0,5.002700574s,26845.30,748.981µs,2.059865ms,3.806165ms,6.652869ms,111.654µs,11.270288ms,748981,2059865,3806165,6652869,111654,11270288
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,48,1,175431,0,5.00297689s,35065.32,1.17306ms,3.295269ms,4.829165ms,7.873016ms,117.582µs,12.261767ms,1173060,3295269,4829165,7873016,117582,12261767
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,48,2,179273,0,5.00168193s,35842.54,1.167217ms,3.154839ms,4.648744ms,8.101882ms,108.026µs,16.505574ms,1167217,3154839,4648744,8101882,108026,16505574
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,96,1,195309,0,5.002622929s,39041.32,2.128763ms,5.893094ms,9.360428ms,15.215924ms,124.797µs,29.021166ms,2128763,5893094,9360428,15215924,124797,29021166
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,96,2,191907,0,5.002260206s,38364.06,2.194848ms,5.930583ms,9.148017ms,14.705568ms,133.601µs,27.756523ms,2194848,5930583,9148017,14705568,133601,27756523
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,192,1,178904,0,5.003667497s,35754.57,4.720123ms,12.367331ms,18.95947ms,30.328039ms,146.528µs,56.84397ms,4720123,12367331,18959470,30328039,146528,56843970
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,192,2,216693,0,5.003451186s,43308.71,4.075826ms,9.709026ms,13.712293ms,18.858475ms,122.564µs,29.381675ms,4075826,9709026,13712293,18858475,122564,29381675
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,1,1,10794,0,5.000190359s,2158.72,445.234µs,592.701µs,699.396µs,1.13486ms,332.848µs,2.731144ms,445234,592701,699396,1134860,332848,2731144
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,1,2,10932,0,5.000531249s,2186.17,437.309µs,587.42µs,683.373µs,1.215076ms,328.272µs,2.787038ms,437309,587420,683373,1215076,328272,2787038
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,6,1,41391,0,5.000723224s,8277.00,623.162µs,1.157068ms,2.131092ms,9.871629ms,317.34µs,38.799493ms,623162,1157068,2131092,9871629,317340,38799493
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,6,2,44371,0,5.000498341s,8873.32,613.804µs,1.062277ms,1.623314ms,4.23882ms,356.375µs,11.182542ms,613804,1062277,1623314,4238820,356375,11182542
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,12,1,58515,0,5.000828082s,11701.06,936.008µs,1.746153ms,2.876134ms,5.22208ms,340.016µs,15.734234ms,936008,1746153,2876134,5222080,340016,15734234
